Indicator	Value [MCHF/y]
CAPEX	7751.91
OPEX	3420.86
TOTEX	11172.77

Indicator	Value [ktCO2-eq/y]
GWP_construction	317.12
GWP_op	16682.88
GWP_total	17000.00
