Indicator	Value [MCHF/y]
CAPEX	20265.46
OPEX	6996.94
TOTEX	27262.40

Indicator	Value [ktCO2-eq/y]
GWP_construction	1243.29
GWP_op	9178.71
GWP_total	10422.00
