Indicator	Value [MCHF/y]
CAPEX	6717.52
OPEX	4691.13
TOTEX	11408.65

Indicator	Value [ktCO2-eq/y]
GWP_construction	274.95
GWP_op	19725.05
GWP_total	20000.00
