Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	519.215210	20.952494	0.000000	0.000000	0.000000	0.000000	0.000000	1098.554764	2400.000000	2400.000000	2162.758726	1068.924347
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.476552	1.807563	0.000000	0.000000	0.000000
HYDRO_TO_ELEC	0.738856	0.741462	0.028162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.329502	1.470207
POWER_TO_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GAS_TO_POWER	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
