Indicator	Value [MCHF/y]
CAPEX	8096.24
OPEX	3258.39
TOTEX	11354.63

Indicator	Value [ktCO2-eq/y]
GWP_construction	340.23
GWP_op	14659.77
GWP_total	15000.00
