Indicator	Value [MCHF/y]
CAPEX	7370.15
OPEX	4562.18
TOTEX	11932.33

Indicator	Value [ktCO2-eq/y]
GWP_construction	339.24
GWP_op	15660.76
GWP_total	16000.00
