Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	523.666176	0.000000	0.000000	0.000000	0.000000	895.537097	1773.767181	2400.000000	2099.268334	2400.000000	2288.728017	1102.003056
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	1.243802	1.180417	0.841711	0.000000	0.404209	0.000000	0.000000
HYDRO_TO_ELEC	0.777335	0.779265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.417683	0.000000	0.154544	1.595060
POWER_TO_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GAS_TO_POWER	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
