Indicator	Value [MCHF/y]
CAPEX	8704.49
OPEX	4735.45
TOTEX	13439.94

Indicator	Value [ktCO2-eq/y]
GWP_construction	498.31
GWP_op	12501.69
GWP_total	13000.00
