Indicator	Value [MCHF/y]
CAPEX	10406.32
OPEX	2852.01
TOTEX	13258.33

Indicator	Value [ktCO2-eq/y]
GWP_construction	387.50
GWP_op	10612.50
GWP_total	11000.00
