Indicator	Value [MCHF/y]
CAPEX	6938.27
OPEX	4620.22
TOTEX	11558.48

Indicator	Value [ktCO2-eq/y]
GWP_construction	296.40
GWP_op	17703.60
GWP_total	18000.00
