Indicator	Value [MCHF/y]
CAPEX	7438.35
OPEX	4844.59
TOTEX	12282.94

Indicator	Value [ktCO2-eq/y]
GWP_construction	345.42
GWP_op	14654.58
GWP_total	15000.00
