Indicator	Value [MCHF/y]
CAPEX	6529.89
OPEX	4481.38
TOTEX	11011.27

Indicator	Value [ktCO2-eq/y]
GWP_construction	261.95
GWP_op	25738.05
GWP_total	26000.00
