Indicator	Value [MCHF/y]
CAPEX	7896.12
OPEX	3341.43
TOTEX	11237.54

Indicator	Value [ktCO2-eq/y]
GWP_construction	322.77
GWP_op	15677.23
GWP_total	16000.00
