Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	548.481054	62.058719	0.000000	0.000000	0.000000	0.000000	0.000000	1111.144531	2400.000000	2400.000000	2128.056732	1083.073229
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.493474	1.790077	0.000000	0.000000	0.000000
HYDRO_TO_ELEC	0.718538	0.723843	0.083412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.377699	1.404548
POWER_TO_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GAS_TO_POWER	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
