Indicator	Value [MCHF/y]
CAPEX	6969.88
OPEX	4047.16
TOTEX	11017.04

Indicator	Value [ktCO2-eq/y]
GWP_construction	283.14
GWP_op	21716.86
GWP_total	22000.00
