Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	1208.901678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1648.108800	1648.108800	2400.000000	2400.000000	1208.901678
P2G_STORAGE	1363.236760	3444.624959	4352.628516	4132.422724	3203.443892	2304.432118	1375.453285	446.474453	0.000000	300.214360	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.215200	0.000000	1.010606	0.000000	0.000000
HYDRO_TO_ELEC	0.000000	1.798961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.600939
POWER_TO_GAS	2.443077	4.129738	5.780264	5.954255	5.954255	5.954255	5.954255	5.954255	5.954255	5.954255	5.554759	4.663331
GAS_TO_POWER	0.000000	0.000000	2.336130	3.578739	4.285846	4.285846	4.285846	4.285846	3.814442	3.046709	3.437361	2.623189
