Indicator	Value [MCHF/y]
CAPEX	16216.57
OPEX	5735.97
TOTEX	21952.54

Indicator	Value [ktCO2-eq/y]
GWP_construction	1225.33
GWP_op	9774.67
GWP_total	11000.00
