Indicator	Value [MCHF/y]
CAPEX	12420.28
OPEX	3941.29
TOTEX	16361.57

Indicator	Value [ktCO2-eq/y]
GWP_construction	1137.00
GWP_op	10863.00
GWP_total	12000.00
