Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	96.226696	0.000000	0.000000	0.000000	0.000000	790.383923	1559.955727	2112.818186	1921.276429	2400.000000	1980.582484	783.208926
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	1.097755	1.034371	0.743095	0.000000	0.643446	0.000000	0.000000
HYDRO_TO_ELEC	0.923363	0.143194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.266030	0.000000	0.582524	1.609373
POWER_TO_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GAS_TO_POWER	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
