Indicator	Value [MCHF/y]
CAPEX	8652.21
OPEX	3020.19
TOTEX	11672.40

Indicator	Value [ktCO2-eq/y]
GWP_construction	365.80
GWP_op	12634.20
GWP_total	13000.00
