Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	1471.172332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	621.024000	2400.000000	2400.000000	2400.000000	1471.172332
P2G_STORAGE	504.810409	2420.591341	3865.214011	3724.912236	2878.500888	2059.393132	1212.981783	366.570435	0.000000	1123.593915	647.640002	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.834710	2.470800	0.000000	0.000000	0.000000
HYDRO_TO_ELEC	0.000000	2.189245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.248424
POWER_TO_GAS	3.095975	3.801153	3.700582	5.514707	5.514707	5.514707	5.514707	5.514707	5.514707	5.514707	5.514707	4.802167
GAS_TO_POWER	1.232635	0.000000	0.625320	3.248251	3.955359	3.955359	3.955359	3.955359	3.483954	1.969417	3.597898	3.354166
