Indicator	Value [MCHF/y]
CAPEX	15847.36
OPEX	2689.92
TOTEX	18537.27

Indicator	Value [ktCO2-eq/y]
GWP_construction	700.41
GWP_op	8299.59
GWP_total	9000.00
