Indicator	Value [MCHF/y]
CAPEX	7574.45
OPEX	3548.86
TOTEX	11123.31

Indicator	Value [ktCO2-eq/y]
GWP_construction	309.31
GWP_op	17690.69
GWP_total	18000.00
