Indicator	Value [MCHF/y]
CAPEX	7412.02
OPEX	3669.54
TOTEX	11081.56

Indicator	Value [ktCO2-eq/y]
GWP_construction	305.30
GWP_op	18694.70
GWP_total	19000.00
