Indicator	Value [MCHF/y]
CAPEX	19260.80
OPEX	3033.15
TOTEX	22293.95

Indicator	Value [ktCO2-eq/y]
GWP_construction	924.64
GWP_op	7075.36
GWP_total	8000.00
