Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	535.356461	1350.222409	2251.221747	2400.000000	2379.626301	0.000000	0.000000
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	0.743551	1.095250	1.211021	0.206636	0.000000	0.000000	0.000000
HYDRO_TO_ELEC	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.027384	3.305037	0.000000
POWER_TO_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GAS_TO_POWER	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
