Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	751.891200	2400.000000	2400.000000	2400.000000	1882.803132	86.538039
P2G_STORAGE	8121.479153	10822.588124	11888.998437	10384.938129	8262.220759	6207.978142	4085.260771	1962.543400	314.270157	0.000000	1333.878523	4981.601049

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.010606	2.215200	0.000000	0.000000	0.000000	0.000000
HYDRO_TO_ELEC	0.116315	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.718329	2.414335
POWER_TO_GAS	5.627022	6.207069	10.642430	15.851531	15.851531	15.851531	15.851531	15.851531	15.851531	13.780318	9.543984	6.537137
GAS_TO_POWER	0.000000	0.476857	4.911479	10.483478	11.056599	11.056599	11.056599	11.056599	10.633704	8.068435	3.979134	0.000000
