Indicator	Value [MCHF/y]
CAPEX	7246.88
OPEX	3802.38
TOTEX	11049.26

Indicator	Value [ktCO2-eq/y]
GWP_construction	296.70
GWP_op	19703.30
GWP_total	20000.00
